49.99971,0.7403637,49.99953
50.01287,0.7391092,54.05336
49.96464,0.7391943,58.17402
49.33002,0.7402206,62.19969
48.46327,0.7383507,66.27575
47.24822,0.7378995,70.27058
45.51736,0.7401717,74.0679
43.4856,0.7374648,77.55517
41.2513,0.7408936,80.91717
39.01251,0.7407554,84.25955
36.98534,0.7394195,87.72636
35.6997,0.737927,91.7219
35.52272,0.7379203,95.72066
36.21635,0.7385007,99.67104
37.70921,0.7386827,103.3909
39.95239,0.737186,106.7166
43.09744,0.7356504,109.4918
46.96518,0.7364822,111.1137
51.14256,0.7371897,111.3978
55.18817,0.7380966,110.3166
58.68364,0.7369934,107.994
61.22682,0.7374941,104.6657
62.58906,0.7373592,100.9045
62.92474,0.7379918,96.91693
62.41951,0.7394245,92.92165
61.63888,0.7399402,88.96375
60.84623,0.7417311,85.0098
60.08707,0.7386472,81.06078
59.55465,0.7380525,77.06087
59.26149,0.7414783,73.04305
59.00353,0.7396585,69.02425
58.73019,0.740485,65.00579
58.44939,0.7408121,60.99414
58.203,0.7391682,56.98009
58.09434,0.7400591,52.9362
58.25847,0.7402594,48.91114
58.67253,0.7401152,44.9022
59.24833,0.7382684,40.90759
59.96518,0.7405369,36.96168
60.8781,0.7396914,33.04948
62.05014,0.7407437,29.19084
63.5638,0.7380645,25.44602
65.43452,0.7379938,21.87269
67.65311,0.7411284,18.514
70.15387,0.7386912,15.35544
72.72404,0.740193,12.26236
75.29198,0.739568,9.167628
77.90652,0.7424307,6.094842
80.66736,0.7373054,3.177542
83.52256,0.7412722,0.3429166
86.38934,0.739853,-2.495536
89.23746,0.7387481,-5.34207
91.79665,0.7398494,-8.441602
93.65028,0.7372652,-11.99636
94.68359,0.7389327,-15.88025
94.84748,0.7385322,-19.88555
93.86243,0.7373377,-23.94532
91.57559,0.7382472,-27.45741
88.26486,0.7382282,-30.00918
84.52048,0.7366595,-31.45214
80.64404,0.7415931,-32.5495
76.71381,0.7362477,-33.38339
72.6923,0.7389829,-33.44576
68.71537,0.7416475,-32.86597
