50.00003,0.6652071,50.00004
50.00516,0.7405177,52.01204
50.01522,0.7397524,54.01813
50.0279,0.7392374,56.08961
50.04251,0.7392361,58.13989
50.05914,0.7393696,60.18583
50.07739,0.7398949,62.19087
50.08622,0.7409165,64.23459
49.99344,0.7393671,66.27911
49.72452,0.7399956,68.2848
49.3145,0.7412415,70.2824
48.77654,0.7396952,72.23503
48.1664,0.7394646,74.17426
47.53515,0.7397277,76.12928
46.79573,0.7402831,78.03031
45.96465,0.7390894,79.87621
45.03504,0.7402634,81.69584
44.02399,0.7405323,83.45499
43.00039,0.7396939,85.21251
41.97704,0.7404446,86.97142
40.9514,0.7393804,88.73482
39.92763,0.7407556,90.49156
38.90526,0.7391067,92.24849
37.95272,0.7414556,94.03407
37.14783,0.7394992,95.88221
36.48856,0.7408682,97.79604
36.06765,0.7401318,99.78407
35.99403,0.7396398,101.7867
36.38555,0.7394611,103.749
37.22015,0.7398521,105.5755
38.45753,0.73946,107.162
40.03015,0.7399441,108.4174
41.8488,0.7398143,109.2818
43.8067,0.7403164,109.7947
45.81257,0.7403229,110.0391
47.82537,0.7399606,110.0232
49.84406,0.7407334,109.797
51.82812,0.7397807,109.3619
53.73772,0.7411069,108.6921
55.52026,0.7400218,107.747
57.1523,0.740298,106.5485
58.59002,0.7398757,105.1338
59.81385,0.7401215,103.5233
60.79451,0.7396004,101.7493
61.50819,0.7411696,99.84486
61.92601,0.7397985,97.86756
62.05008,0.7409201,95.83965
61.89004,0.7395374,93.82087
61.67484,0.740631,91.79164
61.46479,0.7400376,89.76753
61.25569,0.7397038,87.73835
61.06489,0.7399867,85.71339
60.891,0.7399562,83.68689
60.72065,0.7396836,81.66214
60.55515,0.7398815,79.64433
60.38534,0.7403833,77.61594
60.2123,0.7404226,75.58958
60.04139,0.7399797,73.57291
59.87573,0.7402576,71.55923
59.70849,0.7409186,69.53945
59.53905,0.740243,67.52224
59.37073,0.7399673,65.49696
59.20483,0.7403858,63.47741
59.03871,0.7401179,61.4529
58.87278,0.7408301,59.41804
58.7092,0.7397661,57.39809
58.54587,0.7407915,55.36837
58.38049,0.7398427,53.33309
58.21479,0.7404972,51.30769
58.04999,0.74075,49.28364
57.88577,0.739666,47.26075
57.71599,0.7399842,45.23111
57.54733,0.7408344,43.19828
57.37834,0.7401266,41.17558
57.21209,0.7390855,39.15443
57.04517,0.7404829,37.12637
56.9151,0.739804,35.10515
56.95979,0.7393118,33.08554
57.17681,0.7392591,31.07509
57.55531,0.7408252,29.08509
58.07457,0.7384902,27.12622
58.6654,0.7410176,25.17135
59.27715,0.7391649,23.23683
59.97425,0.7404587,21.33455
60.79006,0.7399034,19.47688
61.72837,0.7388021,17.69114
62.79003,0.7400891,15.96029
63.95536,0.7399051,14.29906
65.13227,0.7400638,12.65153
66.3104,0.7399669,11.00139
67.48804,0.7393643,9.348406
68.7064,0.7402146,7.7309
69.96739,0.7403609,6.146467
71.23222,0.7394013,4.563432
72.52646,0.7397175,3.014117
73.88994,0.7400258,1.511876
75.29449,0.7403712,0.06043781
76.73689,0.7390257,-1.341875
78.21755,0.7405689,-2.720478
79.70004,0.7404,-4.099308
81.17992,0.7389427,-5.472472
82.66788,0.7403924,-6.846103
84.14803,0.7403179,-8.223732
85.63898,0.739228,-9.600321
87.13637,0.7399616,-10.96103
88.63227,0.7397833,-12.30617
90.11633,0.7402009,-13.6484
91.6476,0.7393953,-15.06903
93.05859,0.7395847,-16.58348
94.2061,0.7395747,-18.27492
94.99511,0.7391331,-20.12227
95.18359,0.7384226,-22.14648
94.65051,0.7393685,-24.13671
93.51551,0.7392088,-25.78573
91.89731,0.7394805,-27.03498
90.10936,0.7396153,-27.99878
88.23494,0.7396843,-28.72769
86.23258,0.7393327,-29.28086
84.24879,0.7396692,-29.84451
82.27824,0.7394742,-30.39982
80.32006,0.739563,-30.94365
78.35663,0.7396011,-31.40211
76.39066,0.7395582,-31.77669
74.35751,0.7395043,-32.14367
72.33914,0.7395311,-32.50456
70.32806,0.7396451,-32.80733
68.3185,0.7395995,-32.9758
66.24386,0.7396016,-32.9697
64.20374,0.739628,-32.73492
62.22878,0.7396242,-32.25354
60.3463,0.7396176,-31.54169
58.49931,0.7395427,-30.60991
56.71086,0.7395952,-29.60365
54.9925,0.7396117,-28.51484
53.38633,0.7395996,-27.29864
51.86761,0.7396063,-25.89692
50.50124,0.7396019,-24.3725
49.28397,0.7395787,-22.75007
48.18089,0.7395961,-21.06891
47.16028,0.7395815,-19.27811
46.26258,0.7395775,-17.4437
45.48815,0.73958,-15.57419
44.8367,0.7395802,-13.67794
44.29188,0.7395789,-11.69901
43.87606,0.7395779,-9.708797
43.58731,0.7395771,-7.715596
43.41995,0.7395762,-5.66335
43.38224,0.7395755,-3.624639
43.47062,0.7395744,-1.607293
43.63074,0.7395104,0.3869941
43.80973,0.7395146,2.422893
44.01308,0.7395342,4.43679
44.24883,0.7395452,6.427501
44.53745,0.7395428,8.452161
44.83686,0.7395484,10.45484
45.13187,0.7395263,12.43796
45.43156,0.7395154,14.45911
45.71161,0.7394557,16.46193
45.96589,0.7395028,18.44729
46.23051,0.7395263,20.46759
46.49554,0.7395309,22.46637
46.77567,0.739527,24.49745
47.06479,0.739516,26.50503
47.35032,0.7394183,28.49208
47.6373,0.7394923,30.48896
47.92886,0.7395132,32.51627
48.21989,0.7395045,34.53768
48.51008,0.7395366,36.55105
48.79887,0.7395306,38.55247
49.08558,0.7394871,40.53759
49.37841,0.7395266,42.56354
49.66825,0.7395251,44.56743
50.00003,0.6652071,50.00004
