64.90243,0.5652754,2.070332
64.92056,0.5692769,0.3009001
64.96128,0.5610323,-1.802232
64.99582,0.5651897,-4.224956
65.02821,0.5654703,-7.057085
65.05954,0.5652121,-10.1831
64.99699,0.565447,-13.42843
64.0943,0.5654063,-16.70637
61.48792,0.5652282,-19.05206
57.87053,0.5656519,-19.53306
54.49469,0.5654368,-18.0955
52.53708,0.5654705,-14.8737
52.06217,0.5652294,-10.97174
52.01035,0.5653113,-6.985464
52.01156,0.5653071,-2.932374
51.51654,0.5654416,1.175669
48.98161,0.566046,4.551816
45.11855,0.5653618,5.979458
40.77509,0.5651109,5.903798
36.30552,0.565233,5.876845
31.82214,0.565321,6.014796
27.15225,0.5655677,6.11548
22.47723,0.5652393,6.173565
17.62246,0.5651178,6.221255
13.23535,0.5616688,4.863373
10.82247,0.5640535,1.154731
10.9164,0.565741,-3.212569
13.92254,0.5642609,-6.341416
18.07783,0.5647085,-6.933173
22.39874,0.5652698,-6.854361
26.99865,0.565388,-6.739502
31.69859,0.5652267,-6.699178
36.38998,0.5653395,-6.768272
40.88195,0.5655995,-7.724528
43.76894,0.5649993,-10.99933
43.881,0.5650398,-15.4332
41.12868,0.5656089,-18.71607
37.08843,0.5655979,-19.5891
32.84613,0.5651596,-19.71718
28.4319,0.5650643,-19.64355
23.82314,0.5653756,-19.63357
19.1948,0.5652537,-19.61927
14.37997,0.5652797,-19.59909
9.570125,0.5652789,-19.57353
4.58927,0.5652775,-19.5414
-0.4626827,0.5652781,-19.50294
-5.38425,0.5652779,-19.45979
-10.35893,0.5652781,-19.41051
-15.38142,0.5652781,-19.35499
-20.44694,0.5652782,-19.29312
-25.74104,0.5657743,-19.30307
-31.04417,0.56566,-19.38206
-36.19352,0.5660627,-19.45576
-41.36397,0.5654836,-19.51477
-46.6665,0.5667219,-19.5723
-52.01245,0.5653031,-19.19032
-56.01294,0.5644343,-16.23389
-58.34155,0.5655601,-11.8782
-58.78233,0.5652788,-6.768056
-58.66226,0.5653682,-1.705517
-58.54212,0.5652571,3.50668
-57.49102,0.5641414,8.493747
-53.5565,0.5654907,11.11888
-49.08101,0.5647447,10.18301
-46.6938,0.565698,6.490071
-46.06976,0.5650581,2.117756
-45.87767,0.5652137,-2.381385
-45.48962,0.5640296,-7.110602
-43.03099,0.5656223,-10.8484
-39.12053,0.5653961,-12.79303
-34.63584,0.5652966,-13.27974
-30.0578,0.5651832,-13.35461
-25.39523,0.5652634,-13.4216
-20.56006,0.5652897,-13.49663
-15.5675,0.5656191,-13.49872
-10.53382,0.5637046,-13.31841
-6.327214,0.5621023,-11.26057
-4.571929,0.5626292,-7.080247
-5.824803,0.5651696,-2.778638
-9.304459,0.5661383,-0.02823471
-13.76031,0.5643915,0.8292134
-18.29044,0.5648831,0.4021603
-22.82287,0.5653489,0.1186251
-27.43249,0.5652437,-0.04634515
-32.27862,0.5653076,0.0410831
-36.24015,0.5658778,2.401946
-37.49829,0.5658393,6.621212
-35.45603,0.5649499,10.44965
-31.63656,0.5654146,12.52759
-27.16058,0.5651369,13.07086
-22.72251,0.5652062,13.07747
-18.18507,0.5653169,13.06359
-13.3729,0.5652715,13.04395
-8.568851,0.5654503,12.99949
-3.632082,0.5655499,12.83898
1.173662,0.5650592,12.80207
6.039034,0.5650572,12.78926
11.04366,0.5653484,12.88858
16.203,0.5652921,12.97952
21.41505,0.5652691,13.06521
26.47348,0.5654073,13.13343
31.54521,0.565326,12.96605
36.73563,0.5657649,12.88409
41.73848,0.56576,12.9044
47.08705,0.5661168,12.90872
52.35977,0.5657786,12.90408
57.74532,0.5654736,12.78917
62.19748,0.5648246,10.48893
63.92078,0.5654244,6.113916
64.90243,0.5652754,2.070332
