0.2681725,0.5414066,-14.2992
-0.7638267,0.5414077,-14.29679
-1.781526,0.5414085,-14.29411
-2.792709,0.5414091,-14.29117
-3.924014,0.5414098,-14.28755
-4.953353,0.5414102,-14.28399
-6.057223,0.5414107,-14.27987
-7.231912,0.5414111,-14.27518
-8.473973,0.5418449,-14.2699
-9.513932,0.5416543,-14.26526
-10.59314,0.541639,-14.26019
-11.71002,0.5416384,-14.25469
-12.86308,0.5416386,-14.24873
-14.05087,0.541639,-14.24231
-15.27201,0.5416392,-14.23543
-16.52515,0.5416394,-14.22806
-17.80903,0.5416397,-14.22021
-19.12242,0.5416398,-14.21187
-20.12612,0.54164,-14.20529
-21.14527,0.5416402,-14.19842
-22.17942,0.5416403,-14.19127
-23.2281,0.5416406,-14.18384
-24.29089,0.5416406,-14.17611
-25.36736,0.5416408,-14.16811
-26.45709,0.541641,-14.15981
-27.55969,0.541641,-14.15122
-28.67476,0.5416412,-14.14235
-29.80195,0.5416414,-14.13318
-30.94088,0.5416415,-14.12372
-32.09119,0.5416416,-14.11398
-33.25254,0.5416417,-14.10394
-34.42461,0.5416418,-14.09361
-35.60707,0.5416419,-14.08299
-36.79961,0.5416419,-14.07207
-38.00193,0.5416421,-14.06087
-39.21372,0.5416422,-14.04939
-40.43471,0.5416422,-14.03761
-41.66462,0.5416423,-14.02554
-42.90318,0.5416424,-14.01319
-44.15013,0.5416427,-14.00055
-45.40522,0.5416426,-13.98762
-46.66819,0.5416427,-13.97441
-47.93777,0.5416297,-13.96814
-49.20667,0.5416253,-14.02681
-50.48284,0.5416404,-14.08955
-51.76609,0.5416424,-14.15545
-53.05145,0.541656,-14.17195
-54.34338,0.5416487,-14.17976
-55.64218,0.5416451,-14.18409
-56.94756,0.5416435,-14.18765
-58.24961,0.5417166,-14.11934
-59.53602,0.5417308,-13.90947
-60.79095,0.5417339,-13.55462
-61.99737,0.5417342,-13.05763
-63.13915,0.5417343,-12.4249
-64.17332,0.5417842,-11.64514
-64.9946,0.5417879,-10.67411
-65.57266,0.5417919,-9.557689
-65.88572,0.541791,-8.353811
-65.97357,0.5417445,-7.115203
-65.969,0.5416741,-5.865002
-65.95547,0.5416524,-4.606576
-65.96763,0.5415754,-3.344141
-66.01386,0.5416377,-2.078392
-66.06425,0.5416415,-0.8051699
-66.07832,0.5417056,0.4715095
-66.04661,0.5416529,1.751252
-66.00943,0.5416473,3.038218
-65.96997,0.5416442,4.332058
-65.98798,0.5415648,5.626467
-66.0427,0.5416359,6.924208
-66.10395,0.5416411,8.228295
-66.11983,0.5416832,9.534252
-66.10531,0.5416523,10.84422
-66.07796,0.5416874,12.15929
-66.02572,0.5416487,13.47604
-65.93198,0.5417119,14.79162
-65.68961,0.5417947,16.08135
-65.19564,0.541786,17.26861
-64.45773,0.5417929,18.30211
-63.51809,0.5417925,19.13476
-62.42898,0.5417907,19.73244
-61.24701,0.5417891,20.07398
-60.03002,0.5417875,20.15076
-58.8348,0.541786,19.96623
-57.6973,0.5417377,19.56221
-56.65089,0.5417758,18.98063
-55.73737,0.5417669,18.21463
-54.98871,0.5417761,17.30261
-54.44997,0.5417792,16.26156
-54.11289,0.541731,15.13967
-53.97263,0.5417724,13.98558
-54.07392,0.5417762,12.83486
-54.37682,0.5417281,11.71866
-54.82356,0.5417198,10.65167
-55.38966,0.5417223,9.634833
-56.05555,0.5416939,8.671353
-56.71748,0.5415818,7.697849
-57.32741,0.541634,6.684873
-57.94295,0.5416414,5.663441
-58.55208,0.5416141,4.628632
-59.1347,0.5416375,3.572977
-59.72181,0.5416417,2.508955
-60.31257,0.5416422,1.436541
-60.90573,0.5416498,0.35576
-61.41469,0.5415468,-0.7669826
-61.80444,0.5415392,-1.940319
-62.06519,0.5415507,-3.152481
-62.10075,0.5414082,-4.373144
-61.87585,0.541414,-5.56179
-61.40746,0.5414183,-6.667272
-60.72127,0.5414226,-7.642229
-59.85184,0.5414265,-8.446696
-58.84027,0.54143,-9.049205
-57.73223,0.5414333,-9.427636
-56.57547,0.5415866,-9.632977
-55.40533,0.5416444,-9.828241
-54.22359,0.5415841,-9.976531
-53.03263,0.5415679,-10.07226
-51.83311,0.5416347,-10.1113
-50.6239,0.5416414,-10.14952
-49.40539,0.5416422,-10.18664
-48.1779,0.5416424,-10.22408
-46.94171,0.5416424,-10.26201
-45.69708,0.5416427,-10.3004
-44.44435,0.5416501,-10.33869
-43.19006,0.5416184,-10.31983
-41.92838,0.5416403,-10.29421
-40.65907,0.5416422,-10.26551
-39.38229,0.5416428,-10.23634
-38.09828,0.5416429,-10.20718
-36.80724,0.541643,-10.17808
-35.5094,0.5416431,-10.14903
-34.20496,0.5416431,-10.12004
-32.89862,0.5416716,-10.12655
-31.58853,0.5416504,-10.15638
-30.27223,0.5416461,-10.1912
-28.94991,0.541644,-10.2275
-27.62175,0.5416435,-10.26427
-26.28791,0.5416435,-10.30139
-24.94857,0.5416435,-10.33887
-23.60613,0.5415889,-10.35828
-22.26213,0.5416369,-10.34619
-20.9129,0.5416418,-10.3294
-19.55862,0.5416433,-10.31102
-18.19943,0.5416436,-10.29256
-16.83548,0.5416439,-10.27424
-15.46691,0.5416439,-10.25606
-14.09422,0.5416512,-10.23598
-12.73231,0.5415338,-10.11372
-11.3949,0.541516,-9.839638
-10.10168,0.5415106,-9.408828
-8.931536,0.5413636,-8.761703
-7.959951,0.5413587,-7.876091
-7.219059,0.5414031,-6.808657
-6.627844,0.5415215,-5.647296
-6.242791,0.5413921,-4.420619
-6.07041,0.5415186,-3.150936
-6.022161,0.541592,-1.8659
-5.945203,0.5416993,-0.5818655
-5.831811,0.5416529,0.7034762
-5.712037,0.5416476,1.995316
-5.58961,0.5416443,3.293579
-5.528291,0.541603,4.595448
-5.483106,0.5416386,5.903505
-5.499094,0.5416092,7.211658
-5.560656,0.5415618,8.519806
-5.691791,0.5416011,9.822952
-5.945488,0.5415316,11.1048
-6.349775,0.5415099,12.34383
-6.990087,0.5413716,13.44999
-7.791665,0.5415378,14.44837
-8.74919,0.5413923,15.26689
-9.850793,0.5413965,15.84689
-11.04087,0.5414019,16.16895
-12.26593,0.54149,16.25054
-13.49199,0.5414811,16.17432
