9.140111,0.5618306,-8.10326
11.41199,0.5676459,-8.091084
13.71882,0.5649344,-8.066441
16.05913,0.5666124,-8.038503
18.0785,0.5658459,-8.012773
20.36601,0.5588999,-7.552353
22.16166,0.5732652,-6.506111
23.79693,0.5589542,-4.885574
24.96869,0.5651206,-2.931422
25.3338,0.5610152,-0.7289398
24.8645,0.5640175,1.296849
23.6547,0.5628344,3.096164
21.97095,0.5650489,4.46347
20.41413,0.5600188,5.911539
19.50268,0.5694417,7.909404
19.37444,0.5622625,9.995524
19.90199,0.5661786,12.00959
21.12429,0.565529,13.6642
22.83792,0.5655018,14.77248
24.83143,0.5661862,15.25615
27.09781,0.5648099,15.13831
29.04311,0.5664034,14.41714
30.71181,0.5662876,13.16973
32.04451,0.5687882,11.54424
33.34142,0.5675343,9.858493
34.42584,0.5672409,8.008901
35.40939,0.5658783,6.081939
36.20915,0.5658026,4.071498
36.71561,0.566255,1.973903
37.07757,0.5661167,-0.1794562
37.26782,0.5662594,-2.3594
37.17904,0.5662499,-4.553789
36.85973,0.5665097,-6.736888
36.27274,0.5655292,-8.869665
35.38418,0.5658603,-10.89683
34.23988,0.5655827,-12.79412
32.98751,0.5668047,-14.6521
31.48708,0.5766177,-16.31351
30.01929,0.5723784,-17.7027
28.15287,0.5685241,-18.93863
26.10257,0.5612536,-19.85619
23.96874,0.5656736,-20.54053
21.74911,0.5655602,-20.85353
19.59987,0.5671263,-20.9901
17.54874,0.5650308,-20.99676
15.23334,0.5654506,-21.02461
13.11465,0.5666922,-21.04632
11.09563,0.564878,-21.06654
8.92585,0.5658067,-21.08324
6.852208,0.5663548,-21.1027
4.639149,0.5654559,-21.1178
2.518573,0.5662197,-21.13258
0.3860602,0.5652852,-21.17823
-1.887216,0.5663762,-21.26314
-4.053903,0.5655859,-21.33814
-6.366503,0.5658187,-21.41931
-8.567624,0.5656475,-21.49375
-10.6642,0.5661387,-21.56526
-12.89889,0.5654849,-21.63886
-15.26419,0.5662216,-21.56838
-17.51149,0.5654991,-21.4474
-19.8519,0.5650443,-21.13687
-21.98738,0.5665693,-20.5353
-24.14106,0.5652934,-19.93995
-26.35267,0.5653542,-19.14507
-28.30946,0.5669038,-18.12264
-30.08386,0.5597457,-16.68082
-31.22544,0.568794,-14.88548
-32.08313,0.5647625,-13.07609
-32.81308,0.5658751,-11.07754
-33.61096,0.5652924,-8.951776
-34.3549,0.5665937,-6.919323
-34.84864,0.564881,-4.823662
-35.25447,0.5659276,-2.577272
-35.3968,0.5664009,-0.4322344
-35.37211,0.5654544,1.847419
-35.32459,0.5660155,4.145674
-35.11805,0.5658481,6.297842
-34.80764,0.5655463,8.573154
-34.29429,0.5663618,10.66667
-33.52057,0.5651466,12.80465
-32.58762,0.5669473,14.73224
-31.36845,0.5643885,16.4567
-29.87461,0.56704,18.11583
-28.24025,0.5652441,19.40692
-26.37158,0.5671002,20.57595
-24.397,0.5648735,21.52651
-22.43573,0.5669584,22.16109
-20.29736,0.5654442,22.50835
-18.25897,0.5661137,22.55509
-16.23307,0.5654561,22.36783
-14.07656,0.566362,22.11217
-12.08666,0.5652306,21.63168
-9.952271,0.566417,21.11744
-7.837546,0.5653185,20.51014
-5.833442,0.5660828,19.88675
-3.720201,0.5661516,19.1687
-1.918953,0.5643328,18.15331
-0.4569602,0.5656719,16.56479
0.5182393,0.5647684,14.77933
1.430072,0.5665962,12.95128
1.823181,0.5648491,10.87373
1.526977,0.5665795,8.562039
0.830678,0.5658315,6.323674
-0.02700873,0.5662281,4.401338
-1.150608,0.5661544,2.340277
-2.254598,0.5655829,0.6689558
-3.485453,0.5656877,-1.071029
-4.744295,0.5665656,-2.655866
-6.055995,0.5655978,-4.224267
-7.467384,0.5662442,-5.889296
-9.173532,0.5634745,-7.171641
-11.05353,0.5667102,-7.866257
-13.12241,0.5655768,-8.349987
-15.45789,0.5649906,-8.479349
-17.61671,0.5654474,-8.010191
-19.53113,0.5652055,-7.215972
-21.24098,0.5664146,-5.715421
-22.31589,0.5645371,-3.984202
-22.79063,0.5647471,-1.806185
-22.4933,0.5662368,0.3830819
-21.52162,0.564204,2.21474
-19.95917,0.5654898,3.713785
-17.97715,0.5645943,4.493039
-15.73368,0.5657509,4.623045
-13.64166,0.5654534,4.128036
-11.56296,0.5666589,3.4807
-9.599448,0.5656346,2.552197
-7.758071,0.5657048,1.383026
-6.164325,0.5660704,0.04208547
-4.634882,0.5651328,-1.254028
-3.084866,0.5656407,-2.572833
-1.337517,0.5662475,-4.06633
0.4419295,0.5658755,-5.583002
2.378285,0.5605281,-6.854167
4.467033,0.5679511,-7.499506
6.510219,0.5602757,-7.767306
8.81706,0.571091,-7.807792
11.16295,0.5623643,-7.889611
